[1912月2022 19:44:20.498] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.1.86, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914]
[1912月2022 19:44:20.500] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17.0.5 by Oracle Corporation
[1912月2022 19:44:20.588] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Administrator/AppData/Roaming/.minecraft/server/1.18.xie/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[1912月2022 19:44:20.851] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Administrator\AppData\Roaming\.minecraft\server\1.18.xie\libraries\net\minecraftforge\fmlcore\1.18.2-40.1.86\fmlcore-1.18.2-40.1.86.jar is missing mods.toml file
[1912月2022 19:44:20.854] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Administrator\AppData\Roaming\.minecraft\server\1.18.xie\libraries\net\minecraftforge\javafmllanguage\1.18.2-40.1.86\javafmllanguage-1.18.2-40.1.86.jar is missing mods.toml file
[1912月2022 19:44:20.857] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Administrator\AppData\Roaming\.minecraft\server\1.18.xie\libraries\net\minecraftforge\lowcodelanguage\1.18.2-40.1.86\lowcodelanguage-1.18.2-40.1.86.jar is missing mods.toml file
[1912月2022 19:44:20.859] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Administrator\AppData\Roaming\.minecraft\server\1.18.xie\libraries\net\minecraftforge\mclanguage\1.18.2-40.1.86\mclanguage-1.18.2-40.1.86.jar is missing mods.toml file
[1912月2022 19:44:20.902] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[1912月2022 19:44:21.984] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:145) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:963) ~[gson-2.8.9.jar%2320!/:?]
	... 6 more
[1912月2022 19:44:42.277] [main/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[1912月2022 19:44:43.722] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/C:/Users/Administrator/AppData/Roaming/.minecraft/server/1.18.xie/libraries/net/minecraft/server/1.18.2-20220404.173914/server-1.18.2-20220404.173914-srg.jar%2389!/assets/.mcassetsroot' uses unexpected schema
[1912月2022 19:44:43.723] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/C:/Users/Administrator/AppData/Roaming/.minecraft/server/1.18.xie/libraries/net/minecraft/server/1.18.2-20220404.173914/server-1.18.2-20220404.173914-srg.jar%2389!/data/.mcassetsroot' uses unexpected schema
[1912月2022 19:44:45.033] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[1912月2022 19:44:45.033] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[1912月2022 19:44:45.035] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[1912月2022 19:44:45.037] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[1912月2022 19:44:45.037] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[1912月2022 19:44:45.038] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [tb, pos] and [tb, target] with inputs: [0 0 0]
[1912月2022 19:44:45.039] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [structurize, scan, pos1, pos2, anchor_pos] and [structurize, scan, pos1, pos2, player] with inputs: [^1 ^ ^-5, 0 0 0, ~ ~ ~, ^ ^ ^, ~0.5 ~1 ~-5]
[1912月2022 19:44:48.598] [Worker-Main-14/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 40 recipes
[1912月2022 19:44:49.083] [Worker-Main-14/ERROR] [net.minecraft.world.level.storage.loot.LootTables/]: Couldn't parse loot table cataclysm:blocks/basalt_pillar
com.google.gson.JsonSyntaxException: Expected name to be an item, was unknown string 'cataclysm:basalt_pillar'
	at net.minecraft.util.GsonHelper.m_13866_(GsonHelper.java:130) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.Optional.orElseThrow(Optional.java:403) ~[?:?]
	at net.minecraft.util.GsonHelper.m_13874_(GsonHelper.java:130) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.util.GsonHelper.m_13909_(GsonHelper.java:138) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootItem$Serializer.m_7267_(LootItem.java:55) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootItem$Serializer.m_7267_(LootItem.java:40) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$Serializer.m_5921_(LootPoolSingletonContainer.java:151) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$Serializer.m_5921_(LootPoolSingletonContainer.java:129) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolEntryContainer$Serializer.m_7561_(LootPoolEntryContainer.java:86) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolEntryContainer$Serializer.m_7561_(LootPoolEntryContainer.java:74) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.GsonAdapterFactory$JsonAdapter.deserialize(GsonAdapterFactory.java:102) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter.read(TreeTypeAdapter.java:69) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper.read(TypeAdapterRuntimeTypeWrapper.java:41) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.internal.bind.ArrayTypeAdapter.read(ArrayTypeAdapter.java:72) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:963) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter$GsonContextImpl.deserialize(TreeTypeAdapter.java:162) ~[gson-2.8.9.jar%2320!/:?]
	at net.minecraft.util.GsonHelper.m_13808_(GsonHelper.java:448) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.util.GsonHelper.m_13836_(GsonHelper.java:456) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.LootPool$Serializer.deserialize(LootPool.java:190) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.LootPool$Serializer.deserialize(LootPool.java:187) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter.read(TreeTypeAdapter.java:69) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper.read(TypeAdapterRuntimeTypeWrapper.java:41) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.internal.bind.ArrayTypeAdapter.read(ArrayTypeAdapter.java:72) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:963) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter$GsonContextImpl.deserialize(TreeTypeAdapter.java:162) ~[gson-2.8.9.jar%2320!/:?]
	at net.minecraft.util.GsonHelper.m_13808_(GsonHelper.java:448) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.util.GsonHelper.m_13845_(GsonHelper.java:466) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.LootTable$Serializer.deserialize(LootTable.java:255) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.LootTable$Serializer.deserialize(LootTable.java:252) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter.read(TreeTypeAdapter.java:69) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:963) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.8.9.jar%2320!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1006) ~[gson-2.8.9.jar%2320!/:?]
	at net.minecraftforge.common.ForgeHooks.loadLootTable(ForgeHooks.java:849) ~[forge-1.18.2-40.1.86-universal.jar%2394!/:?]
	at net.minecraft.world.level.storage.loot.LootTables.lambda$apply$0(LootTables.java:41) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.HashMap.forEach(HashMap.java:1421) ~[?:?]
	at net.minecraft.world.level.storage.loot.LootTables.m_5787_(LootTables.java:39) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.world.level.storage.loot.LootTables.m_5787_(LootTables.java:17) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.m_10789_(SimplePreparableReloadListener.java:13) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:718) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_143940_(SimpleReloadInstance.java:69) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_10834_(SimpleReloadInstance.java:68) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.concurrent.CompletableFuture$UniCompletion.claim(CompletableFuture.java:572) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:714) ~[?:?]
	at java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:510) ~[?:?]
	at java.util.concurrent.CompletableFuture.postFire(CompletableFuture.java:614) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:726) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_143940_(SimpleReloadInstance.java:69) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_10834_(SimpleReloadInstance.java:68) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.concurrent.CompletableFuture$UniCompletion.claim(CompletableFuture.java:572) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:714) ~[?:?]
	at java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:510) ~[?:?]
	at java.util.concurrent.CompletableFuture.postFire(CompletableFuture.java:614) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:726) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_143940_(SimpleReloadInstance.java:69) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_10834_(SimpleReloadInstance.java:68) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.concurrent.CompletableFuture$UniCompletion.claim(CompletableFuture.java:572) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:714) ~[?:?]
	at java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:510) ~[?:?]
	at java.util.concurrent.CompletableFuture.postFire(CompletableFuture.java:614) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:726) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_143940_(SimpleReloadInstance.java:69) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_10834_(SimpleReloadInstance.java:68) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.concurrent.CompletableFuture$UniCompletion.claim(CompletableFuture.java:572) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:714) ~[?:?]
	at java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:510) ~[?:?]
	at java.util.concurrent.CompletableFuture.complete(CompletableFuture.java:2147) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance$1.m_10855_(SimpleReloadInstance.java:51) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance$1.m_6769_(SimpleReloadInstance.java:48) ~[server-1.18.2-20220404.173914-srg.jar%2389!/:?]
	at java.util.concurrent.CompletableFuture$UniCompose.tryFire(CompletableFuture.java:1150) [?:?]
	at java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:510) [?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1773) [?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) [?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
[1912月2022 19:44:49.569] [Worker-Main-14/ERROR] [net.minecraft.server.ServerAdvancementManager/]: Parsing error loading custom advancement twilightforest:alt/compat/tconstruct: Disallowed data tag found
[1912月2022 19:44:49.581] [Worker-Main-14/INFO] [quark/]: [Automatic Recipe Unlock] Removed 2586 recipe advancements
[1912月2022 19:44:49.589] [Worker-Main-14/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 734 advancements
[1912月2022 19:44:49.595] [Worker-Main-14/INFO] [Extended Crafting/]: Loaded 19 singularity type(s) in 4 ms
[1912月2022 19:44:49.597] [Worker-Main-14/INFO] [slimeknights.mantle.fluid.transfer.FluidContainerTransferManager/]: Loaded 17 dynamic modifiers in 0.3442 ms
[1912月2022 19:44:49.600] [Worker-Main-14/INFO] [minecolonies/]: Beginning load of custom recipes for colony workers
[1912月2022 19:44:49.603] [Worker-Main-14/INFO] [minecolonies/]: Loaded 131 recipes for 15 crafters
[1912月2022 19:44:49.604] [Worker-Main-14/INFO] [minecolonies/]: Beginning load of research for University.
[1912月2022 19:44:49.605] [Worker-Main-14/WARN] [minecolonies/]: Research minecolonies:combat/standard requested higher effect strength than exists.
[1912月2022 19:44:49.606] [Worker-Main-14/WARN] [minecolonies/]: Research minecolonies:combat/telescope requested higher effect strength than exists.
[1912月2022 19:44:49.606] [Worker-Main-14/WARN] [minecolonies/]: Research minecolonies:civilian/vaccines requested higher effect strength than exists.
[1912月2022 19:44:49.607] [Worker-Main-14/WARN] [minecolonies/]: Research minecolonies:civilian/masks requested higher effect strength than exists.
[1912月2022 19:44:49.608] [Worker-Main-14/INFO] [minecolonies/]: Loaded 196 recipes for 4 research branches
[1912月2022 19:44:49.615] [Worker-Main-14/INFO] [slimeknights.tconstruct.library.modifiers.ModifierManager/]: Loaded 57 dynamic modifiers and 7 modifier redirects in 5.5811 ms
[1912月2022 19:44:49.618] [Worker-Main-14/INFO] [slimeknights.tconstruct.library.modifiers.spilling.SpillingFluidManager/]: Loaded 25 spilling fluids in 2.0922 ms
[1912月2022 19:44:49.620] [Worker-Main-14/INFO] [Cucumber Library/]: Loaded cucumber-tags.json in 0 ms
[1912月2022 19:44:49.623] [Worker-Main-14/INFO] [slimeknights.tconstruct.library.materials.definition.MaterialManager/]: Loaded 49 materials in 2.4846 ms
[1912月2022 19:44:49.686] [Worker-Main-14/INFO] [slimeknights.tconstruct.library.materials.stats.MaterialStatsManager/]: 138 stats loaded for 68 materials in 62.2714 ms
[1912月2022 19:44:49.742] [Worker-Main-14/INFO] [slimeknights.tconstruct.library.materials.traits.MaterialTraitsManager/]: 60 traits loaded for 68 materials in 56.7536 ms
[1912月2022 19:44:49.746] [Worker-Main-14/INFO] [slimeknights.tconstruct.library.tools.definition.ToolDefinitionLoader/]: Loaded 26 tool definitions in 3.7803 ms
[1912月2022 19:44:49.748] [Worker-Main-14/INFO] [slimeknights.tconstruct.library.tools.layout.StationSlotLayoutLoader/]: Loaded 16 station slot layouts in 1.5775 ms
[1912月2022 19:44:51.471] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting minecraft server version 1.18.2
[1912月2022 19:44:51.471] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Loading properties
[1912月2022 19:44:51.471] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Default game type: ADVENTURE
[1912月2022 19:44:51.472] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[1912月2022 19:44:51.506] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting Minecraft server on *:25565
[1912月2022 19:44:51.516] [Server thread/INFO] [net.minecraft.server.network.ServerConnectionListener/]: Using default channel type
[1912月2022 19:44:51.647] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Preparing level "world"
[1912月2022 19:44:51.997] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Preparing start region for dimension minecraft:overworld
[1912月2022 19:44:52.257] [Worker-Main-17/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[1912月2022 19:44:52.498] [Worker-Main-12/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[1912月2022 19:44:53.129] [Worker-Main-13/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[1912月2022 19:44:53.498] [Worker-Main-22/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 29%
[1912月2022 19:44:53.796] [Server thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Time elapsed: 1799 ms
[1912月2022 19:44:53.797] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Done (2.174s)! For help, type "help"
[1912月2022 19:44:53.827] [Server thread/INFO] [net.minecraftforge.server.permission.PermissionAPI/]: Successfully initialized permission handler forge:default_handler
[1912月2022 19:44:53.835] [Server thread/INFO] [me.jissee.chess.Chess/]: HELLO from server starting
[1912月2022 19:44:53.852] [Server thread/INFO] [cyclopscore/]: Loading infobook /data/cyclopscore/info/test.xml
[1912月2022 19:44:53.874] [Server thread/INFO] [structurize/]: Trying jar discover: assets/structurize
[1912月2022 19:44:53.875] [Server thread/INFO] [structurize/]: Trying jar discover: assets/minecolonies
[1912月2022 19:44:54.217] [Server thread/INFO] [structurize/]: Load additional huts or decorations from .\structurize/schematics
[1912月2022 19:44:54.218] [Server thread/INFO] [structurize/]: Load cached schematic from .\structurize/cache
[1912月2022 19:44:54.219] [Server thread/INFO] [structurize/]: Load cached schematic from .\structurize/cache
[1912月2022 19:44:54.296] [Server thread/INFO] [minecolonies/]: Finished discovering saplings 28
[1912月2022 19:44:54.296] [Server thread/INFO] [minecolonies/]: Finished discovering Ores 20 24
[1912月2022 19:44:54.297] [Server thread/INFO] [minecolonies/]: Finished discovering plantables 19
[1912月2022 19:44:54.300] [Server thread/INFO] [minecolonies/]: Finished discovering food 111 128
[1912月2022 19:44:54.306] [Server thread/INFO] [minecolonies/]: Finished discovering fuel 525
[1912月2022 19:44:54.307] [Server thread/INFO] [minecolonies/]: Finished discovering compostables 332
[1912月2022 19:44:54.308] [Server thread/INFO] [minecolonies/]: Finished discovering lucky oreBlocks 175
[1912月2022 19:44:54.317] [Server thread/INFO] [minecolonies/]: Finished discovering recruitment costs
[1912月2022 19:44:54.318] [Server thread/INFO] [minecolonies/]: Finished discovering diseases
[1912月2022 19:44:54.344] [Server thread/INFO] [integrateddynamics/]: Loading infobook /data/integrateddynamics/info/on_the_dynamics_of_integration.xml
[1912月2022 19:44:54.368] [Server thread/INFO] [patchouli/]: Sending reload packet to clients
[1912月2022 19:45:14.868] [Thread-9/WARN] [cyclopscore/]: Could not send tracking info: java.net.ConnectException: Connection timed out: connect
[1912月2022 19:45:35.912] [Thread-9/WARN] [integratedterminals/]: Could not send tracking info: java.net.ConnectException: Connection timed out: connect
[1912月2022 19:45:57.279] [Thread-9/WARN] [integratedcrafting/]: Could not send tracking info: java.net.ConnectException: Connection timed out: connect
[1912月2022 19:46:18.324] [Thread-9/WARN] [commoncapabilities/]: Could not send tracking info: java.net.ConnectException: Connection timed out: connect
[1912月2022 19:46:39.711] [Thread-9/WARN] [integratedtunnels/]: Could not send tracking info: java.net.ConnectException: Connection timed out: connect
[1912月2022 19:47:00.747] [Thread-9/WARN] [integrateddynamics/]: Could not send tracking info: java.net.ConnectException: Connection timed out: connect
[1912月2022 19:53:12.695] [User Authenticator #1/INFO] [net.minecraft.server.network.ServerLoginPacketListenerImpl/]: UUID of player SunWintor is 299b5437-6d37-451a-a4fb-f51f869bb940
[1912月2022 19:53:15.954] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@48279849
[1912月2022 19:53:15.970] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: SunWintor[/127.0.0.1:3907] logged in with entity id 615 at (-255.1629024890709, 68.0, 398.3373265849367)
[1912月2022 19:53:16.004] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: SunWintor joined the game
[1912月2022 19:53:16.034] [Server thread/INFO] [Waila/]: Syncing config to SunWintor (299b5437-6d37-451a-a4fb-f51f869bb940)
[1912月2022 19:53:16.035] [Server thread/INFO] [structurize/]: New Server UUID 8ab8b2fe-b2d5-4082-8be9-5af0bb38843e
[1912月2022 19:53:16.766] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:16.796] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:16.853] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:16.905] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:16.953] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:16.999] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.043] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.092] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.145] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.201] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.240] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.297] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.344] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.396] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.436] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.486] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.549] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.586] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.633] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.680] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.734] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.784] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.835] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.885] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.931] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:17.980] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:18.034] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:18.082] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:18.131] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:18.185] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:18.234] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:18.281] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
[1912月2022 19:53:18.331] [Server thread/WARN] [net.minecraft.world.entity.EntityType/]: Skipping Entity with id 
